sample_id	subject_id	clone_id	seq_count	seq_freq
P05_FNA_2_12_Y1	P05	392	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	401	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	421	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	422	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	431	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	435	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	438	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	44	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	443	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	448	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	453	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	454	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	458	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	459	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	469	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	473	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	476	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	483	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	501	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	514	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	517	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	521	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	523	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	534	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	536	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	539	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	540	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	542	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	546	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	549	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	551	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	554	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	584	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	588	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	597	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	60	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	600	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	610	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	611	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	618	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	624	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	629	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	656	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	659	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	67	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	673	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	681	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	686	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	688	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	701	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	83	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	9	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	92	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	98	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	99	1	0.00555555555555556
P05_FNA_2_28_Y1	P05	105	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	110	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	113	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	12	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	120	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	132	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	134	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	137	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	142	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	144	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	152	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	154	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	155	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	160	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	17	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	18	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	180	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	184	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	188	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	196	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	199	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	201	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	202	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	213	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	221	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	224	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	228	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	232	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	235	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	239	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	248	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	257	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	271	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	272	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	274	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	28	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	282	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	283	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	284	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	287	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	290	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	298	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	299	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	3	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	300	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	315	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	32	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	325	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	327	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	329	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	332	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	333	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	334	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	337	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	348	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	367	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	377	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	383	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	385	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	390	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	392	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	397	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	402	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	414	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	415	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	418	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	419	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	422	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	424	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	429	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	432	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	434	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	435	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	438	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	443	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	449	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	455	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	459	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	460	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	47	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	475	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	484	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	489	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	495	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	50	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	507	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	51	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	523	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	528	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	533	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	539	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	540	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	544	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	546	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	56	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	563	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	564	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	565	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	567	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	573	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	574	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	575	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	578	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	585	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	589	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	591	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	592	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	597	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	601	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	61	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	616	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	618	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	632	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	637	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	642	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	65	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	651	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	653	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	672	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	683	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	697	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	699	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	703	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	76	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	79	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	83	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	91	1	0.00452488687782805
P05_FNA_2_28_Y1	P05	93	1	0.00452488687782805
P05_FNA_2_5_Y1	P05	1	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	103	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	104	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	106	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	11	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	112	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	114	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	125	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	126	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	130	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	133	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	134	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	136	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	137	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	141	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	142	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	146	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	149	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	150	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	163	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	165	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	167	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	173	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	175	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	188	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	189	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	190	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	192	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	197	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	199	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	201	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	203	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	209	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	21	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	214	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	227	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	246	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	255	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	259	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	261	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	274	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	278	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	28	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	283	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	289	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	291	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	305	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	306	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	307	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	311	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	312	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	317	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	32	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	321	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	329	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	33	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	337	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	346	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	354	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	362	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	365	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	37	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	376	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	378	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	386	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	396	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	397	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	401	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	404	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	410	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	421	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	436	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	437	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	446	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	459	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	46	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	460	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	462	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	465	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	475	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	48	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	486	1	0.00408163265306122
P05_FNA_2_5_Y1	P05	499	1	0.00408163265306122
